,mean frequency,label
4769,0.5,0
4770,12.0,0
4771,6.0,0
4772,0.5,0
4773,3.5,0
4774,1.5,0
4775,0.5,0
4776,0.5,0
4777,2.5,0
4778,1.0,0
4779,0.5,0
4780,6.0,0
4781,5.5,0
4782,0.5,0
4783,2.5,0
4784,6.0,0
4785,2.0,0
4786,11.5,0
4787,3.5,0
4788,1.5,0
4789,1.0,0
4790,0.5,0
4791,2.5,0
4792,2.5,0
4793,2.5,0
4794,0.5,0
4795,0.5,0
4796,6.0,0
4797,6.0,0
4798,6.5,0
4799,4.0,0
4800,1.0,0
4801,7.0,0
4802,0.5,0
4803,0.5,0
4804,1.0,0
4805,4.5,0
4806,1.5,0
4807,4.0,0
4808,2.5,0
4809,3.5,0
4810,1.5,0
4811,5.5,0
4812,0.5,0
4813,2.5,0
4814,12.5,0
4815,3.0,0
4816,0.5,0
4817,5.5,0
4818,9.5,0
4819,0.5,0
4820,3.0,0
4821,0.5,0
4822,1.0,0
4823,1.5,0
4824,11.5,0
4825,1.5,0
4826,0.5,0
4827,10.5,0
4828,1.5,0
4829,1.5,0
4830,10.0,0
4831,6.5,0
4832,1.5,0
4833,5.0,0
4834,6.5,0
4835,6.0,0
4836,1.0,0
4837,5.0,0
4838,9.0,0
4839,0.5,0
4840,0.5,0
4841,0.5,0
4842,3.5,0
4843,1.5,0
4844,3.0,0
4845,1.5,0
4846,3.0,0
4847,0.5,0
4848,2.5,0
4849,1.5,0
4850,3.5,0
4851,1.5,0
4852,2.5,0
4853,4.0,0
4854,3.5,0
4855,1.5,0
4856,4.0,0
4857,10.5,0
4858,2.0,0
4859,1.0,0
4860,0.5,0
4861,1.0,0
4862,0.5,0
4863,0.5,0
4864,2.0,0
4865,0.5,0
4866,5.0,0
4867,6.0,0
4868,1.5,0
4869,10.5,0
4870,11.5,0
4871,8.5,0
4872,2.5,0
4873,12.5,0
4874,0.5,0
4875,15.5,0
4876,1.0,0
4877,6.0,0
4878,1.5,0
4879,2.5,0
4880,3.5,0
4881,3.0,0
4882,1.5,0
4883,1.5,0
4884,0.5,0
4885,1.0,0
4886,1.5,0
4887,0.5,0
4888,1.0,0
4889,1.0,0
4890,1.5,0
4891,7.0,0
4892,4.0,0
4893,0.5,0
4894,9.0,0
4895,2.0,0
4896,5.5,0
4897,3.5,0
4898,6.5,0
4899,2.5,0
4900,0.5,0
4901,13.5,0
4902,0.5,0
4903,1.0,0
4904,4.0,0
4905,0.5,0
4906,12.5,0
4907,3.5,0
4908,3.0,0
4909,11.0,0
4910,1.5,0
4911,2.5,0
4912,3.0,0
4913,5.5,0
4914,10.5,0
4915,3.0,0
4916,0.5,0
4917,2.5,0
4918,1.0,0
4919,2.0,0
4920,1.5,0
4921,5.5,0
4922,1.0,0
4923,0.5,0
4924,14.5,0
4925,2.0,0
4926,2.0,0
4927,5.5,0
4928,3.0,0
4929,0.5,0
4930,6.0,0
4931,0.5,0
4932,2.0,0
4933,2.0,0
4934,6.5,0
4935,1.0,0
4936,2.0,0
4937,1.5,0
4938,2.0,0
4939,5.0,0
4940,8.0,0
4941,11.5,0
4942,0.5,0
4943,0.5,0
4944,1.0,0
4945,11.0,0
4946,1.5,0
4947,1.5,0
4948,9.0,0
4949,2.5,0
4950,1.5,0
4951,1.5,0
4952,0.5,0
4953,5.5,0
4954,4.5,0
4955,10.5,0
4956,1.0,0
4957,6.0,0
4958,3.0,0
4959,1.0,0
4960,1.5,0
4961,6.0,0
4962,12.5,0
4963,12.5,0
4964,12.0,0
4965,4.0,0
4966,10.0,0
4967,6.5,0
4968,5.5,0
4969,1.0,0
4970,2.0,0
4971,3.5,0
4972,14.5,0
4973,5.5,0
4974,5.0,0
4975,6.5,0
4976,1.5,0
4977,1.5,0
4978,1.5,0
4979,0.5,0
4980,1.5,0
4981,8.5,0
4982,1.5,0
4983,5.5,0
4984,0.5,0
4985,2.0,0
4986,10.5,0
4987,1.0,0
4988,1.5,0
4989,0.5,0
4990,1.5,0
4991,2.5,0
4992,2.5,0
4993,1.5,0
4994,3.5,0
4995,0.5,0
4996,0.5,0
4997,11.5,0
4998,8.0,0
4999,4.5,0
5000,3.5,0
5001,1.5,0
5002,9.0,0
5003,1.5,0
5004,4.0,0
5005,6.0,0
5006,0.5,0
5007,5.0,0
5008,1.5,0
5009,9.0,0
5010,5.5,0
5011,3.0,0
5012,2.5,0
5013,11.5,0
5014,6.0,0
5015,1.0,0
5016,9.5,0
5017,1.5,0
5018,2.5,0
5019,6.5,0
5020,0.5,0
5021,2.5,0
5022,3.0,0
5023,0.5,0
5024,0.5,0
5025,6.5,0
5026,0.5,0
5027,1.5,0
5028,1.5,0
5029,0.5,0
5030,0.5,0
5031,11.5,0
5032,0.5,0
5033,6.0,0
5034,1.0,0
5035,6.0,0
5036,3.5,0
5037,2.0,0
5038,5.5,0
5039,2.5,0
5040,1.5,0
5041,1.5,0
5042,1.0,0
5043,6.0,0
5044,5.5,0
5045,1.5,0
5046,0.5,0
5047,1.5,0
5048,6.5,0
5049,1.0,0
5050,2.0,0
5051,1.0,0
5052,0.5,0
5053,4.0,0
5054,11.5,0
5055,0.5,0
5056,0.5,0
5057,11.5,0
5058,11.5,0
5059,6.5,0
5060,13.0,0
5061,2.0,0
5062,6.5,0
5063,5.5,0
5064,5.0,0
5065,1.5,0
5066,5.5,0
5067,0.5,0
5068,1.5,0
5069,2.5,0
5070,2.5,0
5071,0.5,0
5072,2.0,0
5073,4.5,0
5074,3.5,0
5075,1.5,0
5076,1.0,0
5077,7.0,0
5078,6.5,0
5079,1.0,0
5080,7.0,0
5081,13.5,0
5082,1.5,0
5083,2.5,0
5084,4.0,0
5085,2.0,0
5086,2.5,0
5087,2.5,0
5088,1.0,0
5089,1.5,0
5090,2.5,0
5091,0.5,0
5092,15.5,0
5093,4.5,0
5094,1.0,0
5095,1.5,0
5096,1.5,0
5097,5.0,0
5098,6.0,0
5099,3.5,0
5100,2.0,0
5101,1.0,0
5102,8.0,0
5103,12.5,0
5104,2.0,0
5105,6.5,0
5106,3.5,0
5107,4.0,0
5108,6.0,0
5109,0.5,0
5110,11.0,0
5111,1.0,0
5112,0.5,0
5113,14.0,0
5114,1.0,0
5115,2.5,0
5116,1.5,0
5117,0.5,0
5118,1.5,0
5119,7.5,0
5120,1.5,0
5121,6.5,0
5122,1.0,0
5123,5.5,0
5124,0.5,0
5125,3.5,0
5126,2.5,0
5127,5.5,0
5128,1.0,0
5129,4.5,0
5130,0.5,0
5131,11.0,0
5132,3.5,0
5133,1.5,0
5134,3.0,0
5135,2.5,0
5136,2.5,0
5137,4.5,0
5138,2.5,0
5139,4.5,0
5140,11.5,0
5141,5.0,0
5142,2.5,0
5143,6.5,0
5144,2.5,0
5145,0.5,0
5146,2.5,0
5147,1.0,0
5148,0.5,0
5149,0.5,0
5150,1.5,0
5151,3.0,0
5152,1.5,0
5153,1.0,0
5154,7.0,0
5155,1.5,0
5156,0.5,0
5157,4.5,0
5158,2.0,0
5159,1.0,0
5160,1.0,0
5161,3.0,0
5162,1.0,0
5163,6.0,0
5164,6.5,0
5165,0.5,0
5166,2.5,0
5167,0.5,0
5168,6.0,0
5169,0.5,0
5170,7.0,0
5171,1.5,0
5172,2.0,0
5173,3.0,0
5174,8.0,0
5175,6.0,0
5176,0.5,0
5177,1.0,0
5178,2.5,0
5179,8.5,0
5180,5.0,0
5181,3.5,0
5182,8.5,0
5183,2.5,0
5184,0.5,0
5185,3.5,0
5186,0.5,0
5187,1.5,0
5188,1.5,0
5189,4.5,0
5190,2.0,0
5191,2.5,0
5192,2.0,0
5193,11.5,0
5194,0.5,0
5195,0.5,0
5196,1.0,0
5197,2.5,0
5198,2.0,0
5199,1.0,0
5200,4.5,0
5201,2.0,0
5202,5.0,0
5203,2.0,0
5204,3.0,0
5205,0.5,0
5206,5.0,0
5207,7.5,0
5208,0.5,0
5209,1.5,0
5210,5.0,0
5211,7.0,0
5212,1.0,0
5213,8.0,0
5214,2.0,0
5215,1.5,0
5216,6.5,0
5217,3.5,0
5218,1.5,0
5219,0.5,0
5220,5.5,0
5221,3.0,0
5222,2.5,0
5223,4.0,0
5224,0.5,0
5225,3.0,0
5226,3.0,0
5227,6.5,0
5228,6.0,0
5229,1.5,0
5230,0.5,0
5231,0.5,0
5232,6.5,0
5233,0.5,0
5234,10.5,0
5235,6.0,0
5236,2.5,0
5237,1.5,0
5238,1.0,0
5239,5.0,0
5240,4.5,0
5241,7.5,0
5242,1.0,0
5243,1.0,0
5244,0.5,0
5245,16.0,0
5246,5.0,0
5247,3.5,0
5248,0.5,0
5249,0.5,0
5250,5.5,0
5251,0.5,0
5252,2.0,0
5253,1.0,0
5254,2.5,0
5255,3.5,0
5256,5.5,0
5257,2.5,0
5258,1.5,0
5259,1.5,0
5260,0.5,0
5261,1.5,0
5262,0.5,0
5263,10.5,0
5264,0.5,0
5265,5.5,0
5266,6.0,0
5267,2.5,0
5268,1.0,0
5269,6.0,0
5270,2.5,0
5271,6.0,0
5272,2.0,0
5273,2.5,0
5274,1.0,0
5275,0.5,0
5276,0.5,0
5277,2.0,0
5278,0.5,0
5279,5.5,0
5280,2.5,0
5281,1.5,0
5282,7.0,0
5283,4.0,0
5284,2.5,0
5285,3.5,0
5286,2.5,0
5287,2.5,0
5288,4.5,0
5289,2.5,0
5290,1.5,0
5291,2.5,0
5292,2.0,0
5293,12.5,0
5294,6.5,0
5295,1.0,0
5296,0.5,0
5297,11.0,0
5298,5.5,0
5299,1.0,0
5300,0.5,0
5301,1.5,0
5302,0.5,0
5303,1.0,0
5304,0.5,0
5305,2.0,0
5306,0.5,0
5307,1.5,0
5308,2.0,0
5309,2.0,0
5310,6.0,0
5311,3.5,0
5312,1.5,0
5313,0.5,0
5314,1.0,0
5315,5.0,0
5316,6.5,0
5317,8.0,0
5318,8.0,0
5319,1.0,0
5320,2.5,0
5321,1.0,0
5322,5.0,0
5323,5.0,0
5324,1.5,0
5325,0.5,0
5326,8.5,0
5327,6.0,0
5328,8.5,0
5329,0.5,0
5330,0.5,0
5331,0.5,0
5332,5.5,0
5333,0.5,0
5334,1.5,0
5335,2.5,0
5336,1.0,0
5337,11.5,0
5338,2.5,0
5339,1.5,0
5340,12.0,0
5341,5.5,0
5342,3.0,0
5343,3.5,0
5344,1.5,0
5345,3.5,0
5346,3.0,0
5347,5.5,0
5348,1.5,0
5349,0.5,0
5350,0.5,0
5351,4.0,0
5352,5.0,0
5353,1.5,0
5354,0.5,0
5355,1.5,0
5356,5.5,0
5357,2.5,0
5358,3.0,0
5359,4.0,0
5360,1.5,0
5361,0.5,0
5362,0.5,0
5363,5.0,0
5364,0.5,0
5365,0.5,0
5366,0.5,0
5367,6.0,0
5368,1.5,0
5369,8.5,0
5370,5.5,0
5371,1.5,0
5372,16.5,0
5373,1.5,0
5374,1.5,0
5375,5.5,0
5376,9.5,0
5377,0.5,0
5378,1.5,0
5379,7.0,0
5380,6.5,0
5381,1.0,0
5382,3.5,0
5383,6.0,0
5384,0.5,0
5385,2.0,0
5386,6.0,0
5387,6.0,0
5388,9.5,0
5389,0.5,0
5390,8.5,0
5391,3.0,0
5392,6.0,0
5393,4.5,0
5394,2.5,0
5395,6.5,0
5396,0.5,0
5397,8.0,0
5398,7.5,0
5399,2.5,0
5400,3.5,0
5401,0.5,0
5402,6.0,0
5403,0.5,0
5404,1.0,0
5405,4.0,0
5406,5.5,0
5407,11.0,0
5408,2.0,0
5409,4.0,0
5410,2.0,0
5411,14.0,0
5412,3.0,0
5413,3.0,0
5414,3.5,0
5415,1.0,0
5416,5.0,0
5417,1.5,0
5418,2.5,0
5419,6.0,0
5420,1.5,0
5421,2.5,0
5422,2.0,0
5423,1.0,0
5424,2.5,0
5425,1.5,0
5426,1.5,0
5427,1.5,0
5428,1.5,0
5429,7.0,0
5430,2.0,0
5431,11.5,0
5432,11.5,0
5433,1.5,0
5434,2.5,0
5435,0.5,0
5436,2.0,0
5437,2.0,0
5438,7.0,0
5439,0.5,0
5440,2.5,0
5441,7.0,0
5442,0.5,0
5443,1.0,0
5444,2.5,0
5445,9.0,0
5446,2.0,0
5447,5.0,0
5448,2.5,0
5449,5.0,0
5450,4.5,0
5451,7.5,0
5452,13.0,0
5453,7.5,0
5454,5.0,0
5455,3.0,0
5456,6.0,0
5457,0.5,0
5458,2.5,0
5459,9.5,0
5460,2.5,0
5461,13.0,0
5462,9.0,0
5463,0.5,0
5464,0.5,0
5465,15.5,0
5466,1.0,0
5467,2.0,0
5468,7.0,0
5469,0.5,0
5470,5.0,0
5471,1.5,0
5472,3.5,0
5473,1.5,0
5474,3.5,0
5475,1.0,0
5476,1.0,0
5477,0.5,0
5478,1.5,0
5479,10.0,0
5480,1.5,0
5481,0.5,0
5482,0.5,0
5483,7.5,0
5484,11.5,0
5485,3.0,0
5486,7.0,0
5487,1.0,0
5488,2.5,0
5489,2.0,0
5490,6.0,0
5491,1.0,0
5492,1.5,0
5493,11.5,0
5494,6.0,0
5495,0.5,0
5496,0.5,0
5497,2.5,0
5498,1.0,0
5499,0.5,0
5500,3.0,0
5501,1.5,0
5502,0.5,0
5503,1.0,0
5504,9.0,0
5505,7.5,0
5506,0.5,0
5507,1.5,0
5508,5.5,0
5509,0.5,0
5510,5.5,0
5511,1.0,0
5512,2.0,0
5513,0.5,0
5514,2.5,0
5515,11.5,0
5516,3.5,0
5517,1.0,0
5518,11.0,0
5519,1.0,0
5520,12.5,0
5521,1.5,0
5522,2.5,0
5523,1.0,0
5524,1.5,0
5525,5.0,0
5526,1.5,0
5527,5.5,0
5528,1.0,0
5529,12.5,0
5530,1.5,0
5531,9.5,0
5532,15.5,0
5533,3.0,0
5534,1.5,0
5535,2.0,0
5536,5.0,0
5537,1.0,0
5538,2.0,0
5539,11.0,0
5540,10.5,0
5541,0.5,0
5542,6.5,0
5543,6.5,0
5544,0.5,0
5545,6.5,0
5546,6.0,0
5547,6.0,0
5548,0.5,0
5549,3.0,0
5550,1.5,0
5551,0.5,0
5552,12.5,0
5553,2.0,0
5554,1.5,0
5555,1.0,0
5556,5.0,0
5557,3.5,0
5558,1.5,0
5559,4.0,0
5560,1.5,0
5561,1.0,0
5562,2.5,0
5563,3.0,0
5564,11.5,0
5565,1.5,0
5566,1.5,0
5567,2.5,0
5568,2.0,0
5569,5.5,0
5570,3.0,0
5571,3.5,0
5572,13.0,0
5573,11.5,0
5574,1.5,0
5575,0.5,0
5576,1.5,0
5577,4.5,0
5578,1.5,0
5579,2.5,0
5580,8.5,0
5581,1.5,0
5582,1.0,0
5583,1.0,0
5584,1.5,0
5585,7.0,0
5586,1.5,0
5587,0.5,0
5588,3.0,0
5589,2.5,0
5590,0.5,0
5591,1.5,0
5592,3.0,0
5593,4.0,0
5594,0.5,0
5595,4.0,0
5596,1.5,0
5597,6.0,0
5598,11.5,0
5599,3.0,0
5600,0.5,0
5601,8.5,0
5602,3.5,0
5603,0.5,0
5604,0.5,0
5605,0.5,0
5606,0.5,0
5607,0.5,0
5608,1.0,0
5609,0.5,0
5610,12.5,0
5611,2.0,0
5612,2.5,0
5613,0.5,0
5614,3.5,0
5615,7.0,0
5616,1.5,0
5617,5.5,0
5618,2.5,0
5619,11.5,0
5620,10.5,0
5621,2.0,0
5622,0.5,0
5623,1.5,0
5624,6.0,0
5625,5.5,0
5626,2.0,0
5627,8.5,0
5628,0.5,0
5629,1.5,0
5630,0.5,0
5631,2.5,0
5632,13.0,0
5633,5.5,0
5634,6.5,0
5635,7.0,0
5636,1.5,0
5637,1.0,0
5638,1.5,0
5639,1.5,0
5640,12.0,0
5641,1.5,0
5642,2.0,0
5643,13.5,0
5644,12.0,0
5645,6.0,0
5646,1.5,0
5647,0.5,0
5648,13.5,0
5649,5.0,0
5650,1.5,0
5651,1.5,0
5652,9.0,0
5653,0.5,0
5654,1.0,0
5655,6.5,0
5656,3.5,0
5657,1.5,0
5658,4.5,0
5659,1.0,0
5660,2.0,0
5661,6.5,0
5662,8.5,0
5663,4.5,0
5664,0.5,0
5665,1.5,0
5666,1.0,0
5667,3.5,0
5668,2.0,0
5669,5.0,0
5670,8.0,0
5671,2.0,0
5672,1.0,0
5673,3.0,0
5674,1.5,0
5675,3.5,0
5676,4.0,0
5677,4.5,0
5678,2.5,0
5679,1.5,0
5680,6.0,0
5681,5.5,0
5682,4.5,0
5683,2.5,0
5684,4.5,0
5685,1.5,0
5686,1.5,0
5687,4.0,0
5688,11.5,0
5689,5.0,0
5690,2.0,0
5691,5.5,0
5692,2.5,0
5693,2.5,0
5694,1.0,0
5695,4.0,0
5696,5.0,0
5697,0.5,0
5698,6.0,0
5699,2.5,0
5700,1.0,0
5701,1.5,0
5702,0.5,0
5703,0.5,0
5704,0.5,0
5705,11.5,0
5706,1.0,0
5707,1.5,0
5708,1.0,0
5709,2.5,0
5710,7.0,0
5711,0.5,0
5712,0.5,0
5713,3.5,0
5714,2.5,0
5715,3.5,0
5716,0.5,0
5717,0.5,0
5718,12.5,0
5719,2.5,0
5720,4.5,0
5721,5.5,0
5722,5.5,0
5723,5.5,0
5724,1.0,0
5725,1.0,0
5726,1.5,0
5727,2.0,0
5728,0.5,0
5729,10.5,0
5730,1.5,0
5731,3.0,0
5732,1.5,0
5733,2.0,0
5734,6.5,0
5735,2.5,0
5736,2.5,0
5737,3.5,0
5738,1.0,0
5739,0.5,0
5740,2.0,0
5741,0.5,0
5742,1.0,0
5743,1.5,0
5744,1.5,0
5745,1.0,0
5746,2.0,0
5747,0.5,0
5748,5.5,0
5749,2.5,0
5750,1.0,0
5751,3.0,0
5752,11.5,0
5753,10.5,0
5754,3.5,0
5755,0.5,0
5756,1.5,0
5757,4.5,0
5758,7.0,0
5759,4.5,0
5760,2.0,0
5761,7.0,0
5762,6.0,0
5763,1.5,0
5764,6.5,0
5765,5.0,0
5766,0.5,0
5767,3.0,0
5768,1.5,0
5769,1.0,0
5770,1.5,0
5771,6.5,0
5772,4.0,0
5773,9.0,0
5774,4.5,0
5775,5.0,0
5776,1.0,0
5777,2.5,0
5778,4.0,0
5779,0.5,0
5780,5.5,0
5781,7.0,0
5782,3.0,0
5783,3.5,0
5784,0.5,0
5785,0.5,0
5786,4.0,0
5787,3.0,0
5788,0.5,0
5789,7.5,0
5790,1.5,0
5791,2.0,0
5792,0.5,0
5793,5.5,0
5794,0.5,0
5795,0.5,0
5796,6.0,0
5797,11.5,0
5798,7.0,0
5799,1.0,0
5800,11.5,0
5801,2.5,0
5802,7.0,0
5803,5.5,0
5804,6.0,0
5805,1.5,0
5806,5.5,0
5807,2.5,0
5808,4.0,0
5809,3.0,0
5810,1.5,0
5811,2.5,0
5812,2.0,0
5813,5.5,0
5814,9.0,0
5815,7.0,0
5816,11.5,0
5817,0.5,0
5818,0.5,0
5819,0.5,0
5820,4.5,0
5821,2.0,0
5822,1.0,0
5823,1.5,0
5824,0.5,0
5825,3.5,0
5826,1.0,0
5827,4.0,0
5828,2.5,0
5829,2.5,0
5830,0.5,0
5831,0.5,0
5832,6.5,0
5833,0.5,0
5834,3.0,0
5835,4.5,0
5836,4.0,0
5837,1.5,0
5838,0.5,0
5839,3.0,0
5840,6.5,0
5841,9.5,0
5842,0.5,0
5843,0.5,0
5844,1.5,0
5845,4.0,0
5846,0.5,0
5847,4.0,0
5848,8.0,0
5849,3.0,0
5850,3.0,0
5851,1.5,0
5852,6.0,0
5853,0.5,0
5854,8.0,0
5855,0.5,0
5856,7.5,0
5857,2.5,0
5858,11.5,0
5859,3.5,0
5860,0.5,0
5861,1.0,0
5862,1.5,0
5863,1.5,0
5864,5.0,0
5865,0.5,0
5866,6.0,0
5867,0.5,0
5868,1.0,0
5869,1.5,0
5870,1.5,0
5871,2.0,0
5872,2.5,0
5873,6.0,0
5874,0.5,0
5875,1.0,0
5876,2.5,0
5877,4.5,0
5878,0.5,0
5879,0.5,0
5880,1.5,0
5881,0.5,0
5882,8.5,0
5883,2.5,0
5884,5.5,0
5885,1.5,0
5886,6.0,0
5887,11.5,0
5888,5.0,0
5889,0.5,0
5890,7.0,0
5891,1.5,0
5892,0.5,0
5893,3.5,0
5894,2.0,0
5895,1.5,0
5896,5.5,0
5897,12.5,0
5898,11.5,0
5899,1.5,0
5900,5.0,0
5901,3.5,0
5902,6.5,0
5903,3.5,0
5904,0.5,0
5905,8.5,0
5906,2.0,0
5907,8.0,0
5908,5.0,0
5909,3.0,0
5910,1.5,0
5911,12.0,0
5912,0.5,0
5913,6.5,0
5914,8.5,0
5915,1.0,0
5916,12.0,0
5917,1.5,0
5918,1.5,0
5919,0.5,0
5920,2.0,0
5921,1.0,0
5922,9.0,0
5923,1.0,0
5924,1.0,0
5925,1.5,0
5926,6.0,0
5927,0.5,0
5928,0.5,0
5929,0.5,0
5930,5.5,0
5931,5.0,0
5932,0.5,0
5933,3.5,0
5934,11.5,0
5935,2.5,0
5936,1.0,0
5937,5.0,0
5938,1.5,0
5939,1.5,0
5940,7.0,0
5941,0.5,0
5942,0.5,0
5943,1.0,0
5944,2.5,0
5945,0.5,0
5946,9.0,0
5947,5.5,0
5948,4.5,0
5949,6.5,0
5950,6.0,0
5951,8.0,0
5952,10.5,0
5953,5.5,0
5954,5.5,0
5955,3.0,0
5956,5.0,0
5957,9.0,0
5958,0.5,0
5959,0.5,0
5960,4.5,0
5961,2.5,0
5962,11.5,0
5963,1.5,0
5964,5.5,0
5965,3.5,0
5966,1.0,0
5967,1.0,0
5968,1.5,0
5969,5.5,0
5970,1.0,0
5971,2.0,0
5972,14.5,0
5973,7.0,0
5974,2.5,0
5975,4.0,0
5976,0.5,0
5977,4.0,0
5978,5.0,0
5979,2.0,0
5980,7.0,0
5981,9.0,0
5982,2.0,0
5983,5.0,0
5984,5.5,0
5985,0.5,0
5986,2.0,0
5987,0.5,0
5988,1.5,0
5989,3.5,0
5990,5.5,0
5991,1.0,0
5992,2.0,0
5993,0.5,0
5994,12.0,0
5995,5.5,0
5996,1.5,0
5997,9.5,0
5998,3.0,0
5999,1.0,0
6000,5.0,0
6001,1.5,0
6002,2.0,0
6003,2.5,0
6004,2.0,0
6005,9.5,0
6006,4.5,0
6007,4.5,0
6008,0.5,0
6009,4.0,0
6010,1.5,0
6011,1.0,0
6012,1.5,0
6013,2.0,0
6014,2.0,0
6015,5.5,0
6016,0.5,0
6017,10.0,0
6018,1.5,0
6019,5.5,0
6020,13.5,0
6021,11.5,0
6022,0.5,0
6023,0.5,0
6024,3.0,0
6025,10.5,0
6026,5.5,0
6027,4.0,0
6028,12.0,0
6029,4.5,0
6030,0.5,0
6031,0.5,0
6032,1.0,0
6033,0.5,0
6034,1.5,0
6035,2.0,0
6036,2.5,0
6037,2.5,0
6038,6.5,0
6039,2.5,0
6040,4.5,0
6041,3.0,0
6042,10.5,0
6043,2.5,0
6044,6.5,0
6045,1.5,0
6046,0.5,0
6047,5.5,0
6048,1.5,0
6049,6.0,0
6050,5.5,0
6051,10.5,0
6052,6.0,0
6053,0.5,0
6054,1.5,0
6055,1.0,0
6056,2.5,0
6057,6.0,0
6058,6.5,0
6059,1.0,0
6060,4.0,0
6061,10.5,0
6062,0.5,0
6063,3.0,0
6064,1.0,0
6065,2.0,0
6066,4.0,0
6067,0.5,0
6068,0.5,0
6069,12.5,0
6070,6.0,0
6071,5.5,0
6072,5.5,0
6073,0.5,0
6074,15.5,0
6075,1.5,0
6076,1.0,0
6077,3.0,0
6078,4.5,0
6079,2.0,0
6080,6.0,0
6081,2.5,0
6082,0.5,0
6083,1.5,0
6084,2.5,0
6085,5.5,0
6086,3.5,0
6087,6.0,0
6088,4.0,0
6089,5.5,0
6090,12.0,0
6091,3.0,0
6092,11.5,0
6093,1.5,0
6094,0.5,0
6095,3.5,0
6096,4.0,0
6097,6.0,0
6098,0.5,0
6099,0.5,0
6100,5.5,0
6101,1.0,0
6102,3.0,0
6103,0.5,0
6104,5.5,0
6105,7.5,0
6106,5.5,0
6107,1.5,0
6108,1.0,0
6109,0.5,0
6110,1.5,0
6111,1.5,0
6112,0.5,0
6113,0.5,0
6114,7.5,0
6115,0.5,0
6116,0.5,0
6117,2.0,0
6118,0.5,0
6119,1.0,0
6120,2.0,0
6121,2.5,0
6122,6.5,0
6123,5.0,0
6124,1.0,0
6125,0.5,0
6126,0.5,0
6127,2.0,0
6128,2.5,0
6129,0.5,0
6130,2.5,0
6131,1.0,0
6132,2.5,0
6133,6.0,0
6134,1.5,0
6135,0.5,0
6136,6.0,0
6137,4.5,0
6138,1.0,0
6139,2.5,0
6140,5.0,0
6141,0.5,0
6142,1.5,0
6143,0.5,0
6144,1.5,0
6145,0.5,0
6146,0.5,0
6147,0.5,0
6148,6.0,0
6149,11.5,0
6150,2.5,0
6151,5.5,0
6152,0.5,0
6153,11.5,0
6154,2.5,0
6155,7.0,0
6156,5.0,0
6157,7.0,0
6158,0.5,0
6159,4.5,0
6160,10.5,0
6161,1.0,0
6162,1.0,0
6163,2.5,0
6164,0.5,0
6165,4.5,0
6166,3.0,0
6167,1.0,0
6168,4.5,0
6169,3.0,0
6170,6.5,0
6171,1.5,0
6172,6.0,0
6173,1.5,0
6174,11.5,0
6175,0.5,0
6176,2.5,0
6177,8.0,0
6178,11.5,0
6179,6.0,0
6180,2.5,0
6181,0.5,0
6182,1.5,0
6183,5.5,0
6184,0.5,0
6185,1.0,0
6186,1.0,0
6187,1.5,0
6188,2.0,0
6189,0.5,0
6190,0.5,0
6191,1.5,0
6192,2.5,0
6193,1.0,0
6194,6.0,0
6195,3.5,0
6196,6.5,0
6197,0.5,0
6198,1.0,0
6199,5.0,0
6200,2.0,0
6201,5.0,0
6202,11.5,0
6203,5.5,0
6204,0.5,0
6205,3.5,0
6206,1.0,0
6207,1.0,0
6208,7.0,0
6209,5.5,0
6210,2.5,0
6211,5.0,0
6212,3.0,0
6213,2.5,0
6214,1.0,0
6215,0.5,0
6216,0.5,0
6217,4.5,0
6218,5.5,0
6219,3.5,0
6220,2.5,0
6221,2.5,0
6222,0.5,0
6223,6.0,0
6224,1.0,0
6225,3.0,0
6226,0.5,0
6227,6.0,0
6228,3.0,0
6229,2.0,0
6230,10.5,0
6231,11.5,0
6232,6.0,0
6233,3.0,0
6234,1.5,0
6235,1.5,0
6236,6.0,0
6237,1.0,0
6238,1.0,0
6239,3.5,0
6240,1.0,0
6241,0.5,0
6242,3.5,0
6243,4.5,0
6244,1.5,0
6245,17.5,0
6246,4.5,0
6247,2.5,0
6248,2.0,0
6249,3.0,0
6250,5.0,0
6251,1.5,0
6252,1.5,0
6253,13.5,0
6254,5.5,0
6255,0.5,0
6256,1.0,0
6257,2.0,0
6258,11.5,0
6259,0.5,0
6260,1.0,0
6261,1.0,0
6262,3.0,0
6263,10.5,0
6264,9.0,0
6265,1.0,0
6266,1.5,0
6267,7.5,0
6268,1.5,0
6269,1.0,0
6270,1.5,0
6271,8.0,0
6272,11.5,0
6273,3.5,0
6274,5.5,0
6275,6.0,0
6276,1.0,0
6277,3.5,0
6278,6.5,0
6279,8.0,0
6280,11.5,0
6281,0.5,0
6282,1.5,0
6283,1.0,0
6284,0.5,0
6285,0.5,0
6286,4.5,0
6287,7.5,0
6288,1.0,0
6289,2.0,0
6290,0.5,0
6291,0.5,0
6292,3.0,0
6293,0.5,0
6294,6.0,0
6295,3.0,0
6296,5.0,0
6297,6.5,0
6298,7.0,0
6299,12.5,0
6300,1.0,0
6301,0.5,0
6302,0.5,0
6303,4.0,0
6304,8.5,0
6305,6.5,0
6306,4.5,0
6307,0.5,0
6308,2.0,0
6309,12.5,0
6310,1.0,0
6311,1.5,0
6312,0.5,0
6313,1.5,0
6314,1.0,0
6315,3.5,0
6316,1.5,0
6317,1.5,0
6318,1.5,0
6319,3.5,0
6320,2.5,0
6321,6.0,0
6322,1.5,0
